Vendor ID,total_defect_qty,total_downtime_minutes,total_defect_reports,Vendor,downtime_risk_score,defect_qty_risk_score,report_frequency_risk_score,supplier_risk_score,risk_level,recommendation
292,0,0,2,Canphase,0.0,0.0,0.14104372355430184,0.04,Low Risk,Maintain regular monitoring.
207,0,0,2,Planetware,0.0,0.0,0.14104372355430184,0.04,Low Risk,Maintain regular monitoring.
261,1,0,2,Subvivais,0.0,2.5073961919171075e-05,0.14104372355430184,0.04,Low Risk,Maintain regular monitoring.
290,0,0,2,Condexon,0.0,0.0,0.14104372355430184,0.04,Low Risk,Maintain regular monitoring.
67,1043,0,2,silfase,0.0,0.02615214228169543,0.14104372355430184,0.04,Low Risk,Maintain regular monitoring.
133,34,0,2,Solostreet,0.0,0.0008525147052518164,0.14104372355430184,0.04,Low Risk,Maintain regular monitoring.
73,24,0,2,Physcone,0.0,0.0006017750860601058,0.14104372355430184,0.04,Low Risk,Maintain regular monitoring.
272,89,0,2,Siliconcore,0.0,0.0022315826108062257,0.14104372355430184,0.04,Low Risk,Maintain regular monitoring.
251,2,0,2,Sonbam,0.0,5.014792383834215e-05,0.14104372355430184,0.04,Low Risk,Maintain regular monitoring.
230,2,0,2,Golddexon,0.0,5.014792383834215e-05,0.14104372355430184,0.04,Low Risk,Maintain regular monitoring.
301,0,0,2,Ittam,0.0,0.0,0.14104372355430184,0.04,Low Risk,Maintain regular monitoring.
152,0,0,2,Goodtechno,0.0,0.0,0.14104372355430184,0.04,Low Risk,Maintain regular monitoring.
223,25,0,2,Anzammedia,0.0,0.0006268490479792769,0.14104372355430184,0.04,Low Risk,Maintain regular monitoring.
322,89,0,2,Tantechi,0.0,0.0022315826108062257,0.14104372355430184,0.04,Low Risk,Maintain regular monitoring.
122,0,0,2,Streetplus,0.0,0.0,0.14104372355430184,0.04,Low Risk,Maintain regular monitoring.
106,98,0,2,Beta-ron,0.0,0.0024572482680787653,0.14104372355430184,0.04,Low Risk,Maintain regular monitoring.
161,0,0,2,stripzim,0.0,0.0,0.14104372355430184,0.04,Low Risk,Maintain regular monitoring.
241,93,0,2,Plexlamway,0.0,0.00233187845848291,0.14104372355430184,0.04,Low Risk,Maintain regular monitoring.
315,0,0,2,Zamlane,0.0,0.0,0.14104372355430184,0.04,Low Risk,Maintain regular monitoring.
147,0,0,2,Solohex,0.0,0.0,0.14104372355430184,0.04,Low Risk,Maintain regular monitoring.
208,0,0,2,Indigoice,0.0,0.0,0.14104372355430184,0.04,Low Risk,Maintain regular monitoring.
50,2225,10,1,Matdex,0.03818980332251289,0.05578956527015564,0.0,0.03,Low Risk,Maintain regular monitoring.
61,54,15,1,Fasezim,0.057284704983769336,0.001353993943635238,0.0,0.02,Low Risk,Maintain regular monitoring.
304,2270,0,1,Itcantrans,0.0,0.05691789355651834,0.0,0.02,Low Risk,Maintain regular monitoring.
255,2003,0,1,Linezatlam,0.0,0.05022314572409966,0.0,0.02,Low Risk,Maintain regular monitoring.
253,1963,0,1,Faxzumtrax,0.0,0.04922018724733282,0.0,0.02,Low Risk,Maintain regular monitoring.
283,2777,0,1,Howelectrics,0.0,0.06963039224953807,0.0,0.02,Low Risk,Maintain regular monitoring.
327,1717,0,1,Funfintech,0.0,0.043051992615216736,0.0,0.02,Low Risk,Maintain regular monitoring.
286,1691,0,1,Saocity,0.0,0.04240006960531829,0.0,0.01,Low Risk,Maintain regular monitoring.
280,1335,0,1,Triootity,0.0,0.03347373916209338,0.0,0.01,Low Risk,Maintain regular monitoring.
198,579,0,1,geohigh,0.0,0.014517823951200052,0.0,0.01,Low Risk,Maintain regular monitoring.
249,1002,0,1,acequote,0.0,0.025124109843009418,0.0,0.01,Low Risk,Maintain regular monitoring.
193,0,0,1,Daltcare,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
180,0,0,1,Zuntone,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
248,0,0,1,Unatrax,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
209,116,0,1,Zotfan,0.0,0.0029085795826238447,0.0,0.0,Low Risk,Maintain regular monitoring.
210,3,0,1,Medcan,0.0,7.522188575751322e-05,0.0,0.0,Low Risk,Maintain regular monitoring.
307,539,0,1,openzap,0.0,0.01351486547443321,0.0,0.0,Low Risk,Maintain regular monitoring.
308,196,0,1,Redozetam,0.0,0.004914496536157531,0.0,0.0,Low Risk,Maintain regular monitoring.
48,0,0,1,Sonlex,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
310,0,0,1,zen-holdings,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
311,67,0,1,Warebam,0.0,0.0016799554485844618,0.0,0.0,Low Risk,Maintain regular monitoring.
211,0,0,1,Fixcan,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
313,0,0,1,Hayholding,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
159,0,0,1,Kantone,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
94,0,0,1,Pluslam,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
316,0,0,1,Viacane,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
38,2,0,1,Zerfax,0.0,5.014792383834215e-05,0.0,0.0,Low Risk,Maintain regular monitoring.
318,0,0,1,tinron,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
319,0,0,1,Canace,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
212,0,0,1,Dentoelectrics,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
214,0,0,1,Toncode,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
222,0,0,1,wareholding,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
10,0,0,1,san-plex,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
324,0,0,1,Iselectrics,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
325,23,0,1,Kinice,0.0,0.0005767011241409347,0.0,0.0,Low Risk,Maintain regular monitoring.
326,0,0,1,Bamgeohigh,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
226,187,0,1,Qvofix,0.0,0.0046888308788849906,0.0,0.0,Low Risk,Maintain regular monitoring.
302,0,0,1,saltlab,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
54,0,0,1,dripkix,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
197,445,0,1,Dongtinlux,0.0,0.011157913054031127,0.0,0.0,Low Risk,Maintain regular monitoring.
183,312,0,1,Lexidom,0.0,0.007823076118781375,0.0,0.0,Low Risk,Maintain regular monitoring.
188,0,0,1,Zerlane,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
274,118,0,1,Jobtechnology,0.0,0.002958727506462187,0.0,0.0,Low Risk,Maintain regular monitoring.
275,0,0,1,Daltron,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
276,0,0,1,Y-strip,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
277,0,0,1,Danfan,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
278,23,0,1,Plustaxon,0.0,0.0005767011241409347,0.0,0.0,Low Risk,Maintain regular monitoring.
65,9,0,1,Greentech,0.0,0.00022566565727253967,0.0,0.0,Low Risk,Maintain regular monitoring.
227,1,0,1,Isdexon,0.0,2.5073961919171075e-05,0.0,0.0,Low Risk,Maintain regular monitoring.
281,0,0,1,Konknix,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
282,0,0,1,Dongbase,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
267,0,0,1,Warecity,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
266,49,0,1,Namelectronics,0.0,0.0012286241340393827,0.0,0.0,Low Risk,Maintain regular monitoring.
285,0,0,1,Zimex,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
287,0,0,1,Joyzim,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
288,0,0,1,Silver-line,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
200,0,0,1,Goldenlex,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
260,1,0,1,zathhow,0.0,2.5073961919171075e-05,0.0,0.0,Low Risk,Maintain regular monitoring.
134,98,0,1,Xx-planet,0.0,0.0024572482680787653,0.0,0.0,Low Risk,Maintain regular monitoring.
258,178,0,1,Zunzone,0.0,0.004463165221612451,0.0,0.0,Low Risk,Maintain regular monitoring.
293,0,0,1,betaity,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
294,2,0,1,Jaydox,0.0,5.014792383834215e-05,0.0,0.0,Low Risk,Maintain regular monitoring.
295,223,0,1,O-tom,0.0,0.00559149350797515,0.0,0.0,Low Risk,Maintain regular monitoring.
257,0,0,1,Statway,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
297,36,0,1,villahouse,0.0,0.0009026626290901587,0.0,0.0,Low Risk,Maintain regular monitoring.
202,0,0,1,Zumcane,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
244,0,0,1,Scothouse,0.0,0.0,0.0,0.0,Low Risk,Maintain regular monitoring.
